Permit Number,Owner Name,Operating Name,Street,City,State,Zip,Zip4,County,Latitude,Longitude
CA-W-15831,Patrick James And Molly Claire Surgalski,Windhover,16252 Niles Rd,Los Gatos,CA,95033,8379,Santa Cruz,,
CA-W-1720,"Byington Winery And Vineyard, Inc.", ,21850 Bear Creek Rd,Los Gatos,CA,95033,9438,Santa Cruz,,
CA-W-3189,Michael & Lynne Muccigrosso,Muccigrosso Vineyards,21450 Bear Creek Rd,Los Gatos,CA,95033,9434,Santa Cruz,,
CA-W-20222,"Silvertip Vineyards, Llc", ,16644 E Upper Zayante Rd,Los Gatos,CA,95033,8286,Santa Cruz,,
CA-W-17221,"Rhys Vineyards, Llc",Rhys Vineyards,11715 Skyline Blvd,Los Gatos,CA,95033,9588,Santa Cruz,,
CA-W-16947,Villa Vintners Llc,Villa Del Monte Winery,23076 Summit Rd,Los Gatos,CA,95033,9202,Santa Cruz,,
CA-W-1018,"David Bruce Winery, Inc.",David Bruce Winery,21439 Bear Creek Rd,Los Gatos,CA,95033,9429,Santa Cruz,,
CA-W-15419,"Black Ridge Winery, L.L.C.",Black Ridge Winery,18550 Black Rd,Los Gatos,CA,95033,9589,Santa Cruz,,
CA-W-16782,Redwood Ridge Estate Llc,Redwood Ridge Vineyard,21435 Summit Rd,Los Gatos,CA,95033,8400,Santa Cruz,,
CA-W-3470,Paul B. Kemp,Loma Prieta Winery,26985 Loma Prieta Way,Los Gatos,CA,95033,8103,Santa Cruz,,
CA-W-2032,David Lee Moulton,Burrell School Vineyards,24060 Summit Rd,Los Gatos,CA,95033,9290,Santa Cruz,,
CA-W-3241,Jeffrey M. Barranti,J.M. Barranti Vineyards,24842 Skyland Rd,Los Gatos,CA,95033,8160,Santa Cruz,,
CA-W-20277,Garage Winemaker Llc,Baccarossa,19620 Redberry Dr,Los Gatos,CA,95303,2944,Santa Clara,,
CA-W-20076,"Radonich Bros. Vineyards, Llc", ,25205 Apple Hill Rd,Los Gatos,CA,95033,9719,Usa,,
CA-W-17057,"Foley Family Wines, Inc.",Firestone Vineyard,5017 Zaca Station Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-2605,Samuel Marmorstein,Bernat Winery,2650 Santa Ynez St,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-810,Cushman Winery Corporation,Zaca Mesa Winery,6905 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-15638,"Margerum Wine Company, Inc.",Margerum Wine Company,5249 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-3202,"Koehler Winery, Llc", ,5360 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-17451,Kaena Wine Company,Kaena Wine,2670 Ontiveros Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-1764,"Parker Station, Inc.",Parker Station,6200 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-17455,"Foley Estates Vineyard And Winery, Llc",Foley Estates Vineyard And Winery,5017 Zaca Station Rd,Los Olivos,CA,93441,1111,Santa Barbara,,
CA-W-15788,"Andrew Murray, Llc",Andrew Murray Vineyards,5095 Zaca Station Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-2628,Grundoon Llc,Curtis Winery,5249 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-2076,Thomas L. & Judith F. Beckmen,Beckmen Vineyards,2670 Ontiveros Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-15596,"Demetria Vineyards And Winery, Llc",Demetria Vineyards And Winery,6701 Foxen Canyon Rd,Los Olivos,CA,93441,0,Santa Barbara,,
CA-W-17222,"Shannon Ridge, Inc.",Vigilance Winery & Vineyards,13888 Point Lakeview Rd,Lower Lake,CA,95457,0,Lake,,
CA-W-2363,"G. Graham Wines, Inc.",G. Graham Wines,13633 Point Lakeview Rd,Lower Lake,CA,95457,0,Lake,,
CA-W-3501,Bradley David Terrill,Terrill Cellars,16175 Main St,Lower Lake,CA,95457,0,Lake,,
CA-W-15354,Six Sigma Winery Llc,Six Sigma Winery,13372 Spruce Grove Rd,Lower Lake,CA,95457,9862,Lake,,
CA-W-2048,Paul Abott,Abbott Winery,15951 Spruce Grove Rd,Lower Lake,CA,95457,0,Lake,,
CA-W-15534,Ployez Winery Ltd.,Ployez Winery,11171 S State Hwy 29,Lower Lake,CA,95457,0,Lake,,
CA-W-16937,"Hawk And Horse Vineyards, Llc", ,13048 S State Hwy 29,Lower Lake,CA,95457,9441,Lake,,
CA-W-844,Ficklin Vineyards, ,30246 Avenue 7 1/2,Madera,CA,93637,9198,Madera,,
CA-W-15075,"Mariposa Wine Company, Llc",Mariposa Wine Company,20146 Road 21,Madera,CA,93637,0,Madera,,
CA-W-2636,"Pacific Crest Vineyard & Wine Co., Inc.", ,33137 Avenue 9,Madera,CA,93638,8482,Madera,,
CA-W-2431,"Golden Valley Grape Juice And Wine, Llc", ,11770 Road 27 1/2,Madera,CA,93637,9108,Madera,,
CA-W-859,"Quady Winery, Inc.",Quady Winery,13181 Road 24,Madera,CA,93637,9087,Madera,,
CA-W-16054,San Joaquin Wine Company Inc.,San Joaquin Wine Co.,21801 Avenue 16,Madera,CA,93637,8608,Madera,,
CA-W-16652,The Wine Group Llc,Almaden-Madera,22004 Road 24,Madera,CA,93638,9405,Madera,,
CA-W-2758,"Jedl Enterprises, Inc.",Chateau Lasgoity,11207 Road 26,Madera,CA,93637,9005,Madera,,
CA-W-15996,"D.P. Enterprises, Lp, D. Papagni Investments, Inc., Gp", ,9505 Road 30 1/2,Madera,CA,93636,8300,Madera,,
CA-W-15271,Anthony Richard Kirk,Birdstone Winery,9400 Road 36,Madera,CA,93638,8400,Madera,,
CA-W-15451,West Coast Acquisiton Company,Simpson Meadow Winery,8492 Road Rd,Madera,CA,93637,9315,Madera,,
CA-W-15033,E. & J. Gallo Winery, ,31754 Avenue 9,Madera,CA,93638,8404,Madera,,
CA-W-2319,Stanley B. Clarke & Elizabeth M. Clarke-Curutchague,Clarke-Curutchague Maison Basque,1162 Maple St,Madera,CA,93637,5368,Madera,,
CA-W-174,"Constellation Wines U.S., Inc.",Mission Bell Winery,12667 Road 24,Madera,CA,93637,9020,Madera,,
CA-W-17182,"Rbc Group, Inc.",Balbas-American Winery,19500 Road 28 1/2,Madera,CA,93638,8108,Madera,,
CA-W-2313,Lucas G. Hat,Bella Napoli Winery,21128 S Austin Rd,Manteca,CA,95337,8916,San Joaquin,,
CA-W-3054,"J. Benton Furrow, Inc.",J. Benton Furrow,600 Spreckels Ave,Manteca,CA,95336,6001,San Joaquin,,
CA-W-528,Delicato Vineyards, ,12001 S Highway 99,Manteca,CA,95336,8499,San Joaquin,,
CA-W-16351,Robert W. Carrillo,Appleland Orchards & Vineyards,31559 Forward Rd,Manton,CA,96059,0,Tehama,,
CA-W-16812,James Wesley Livingston,Cedar Crest Vineyard & Winery,32505 Forward Rd,Manton,CA,96059,9345,Tehama,,
CA-W-15021,Indian Peak Vineyards Llc, ,31559 Forward Rd,Manton,CA,96059,9656,Tehama,,
CA-W-17150,"Nels R. Larson & Christine A. O'neill, Albireo Endeavors, General Partnership",Albireo Vineyards,31141 Rocky Oaks Rd,Manton,CA,96059,8619,Tehama,,
CA-W-15763,Alain Renee Teutschmann,Mount Tehama Winery,32165 Forward Rd,Manton,CA,96059,9304,Tehama,,
CA-W-16342,Knedler Family Revocable Trust,Shasta Daisy Vineyard,31559 Forward Rd,Manton,CA,96059,9334,Tehama,,
CA-W-15243,"Figge Cellars, Llc", ,3348 Paul Davis Dr,Marina,CA,93933,2258,Monterey,,
CA-W-15223,Cima Collina Winery Llc,Cima Collina,3344 Paul Davis Dr,Marina,CA,93933,2261,Monterey,,
CA-W-15156,Douglas M. Chappell,Chappell Vineyard,5888 Colorado Rd,Mariposa,CA,95338,9053,Mariposa,,
CA-W-3360,Harold W. & Kristin C. Casto,Mount Bullion Vineyard,6947 State Highway 49 N,Mariposa,CA,95338,8502,Mariposa,,
CA-W-1511,John P. Gerken & Colleen K. Gerken,Butterfly Creek Winery,5647 Darrah Rd,Mariposa,CA,95338,9023,Mariposa,,
CA-W-2553,Silver Family Vineyards Llc,Silver Fox Vineyards,4683 Morning Star Ln,Mariposa,CA,95338,9361,Mariposa,,
CA-W-16400,"Ciera Wine Cellars, Llc",Ciera Wine Cellars,5088 Tip Top Rd,Mariposa,CA,95338,9002,Mariposa,,
CA-W-16950,"Alhambra Valley Wine Company, Llc",Alhambra Valley Wine Company,6140 B Alhambra Valley Rd,Martinez,CA,94553,9662,Contra Costa,,
CA-W-2235,150 Morello Avenue Limited Partnership,Conrad Viano Winery,150 Morello Ave,Martinez,CA,94553,3522,Contra Costa,,
CA-W-16573,"Climbing Monkey's, Llc",Climbing Monkey's Winery,4950 John Muir Rd,Martinez,CA,94553,4532,Contra Costa,,
CA-W-3514,The Wine Group Llc,Franzia/Mcfarland,31795 Whisler Rd,Mc Farland,CA,93250,9666,Kern,,
CA-W-1627,"Asv Wines, Inc.",Asv Wines,31502 Peterson Rd,Mc Farland,CA,93250,9605,Kern,,
CA-W-2999,"Woodside Vineyards, Llc",Woodside Vineyards,205 Constitution Dr,Menlo Park,CA,94025,1108,San Mateo,,
CA-WS-138,"Diageo Americas Supply, Inc.", ,151 Commonwealth Dr,Menlo Park,CA,94025,0,San Mateo,,
CA-W-15167,Blair & Tonetta Gladwin,Passion Fruit Farms,6493 E Olive Ave,Merced,CA,95340,9495,Merced,,
CA-W-15858,Arlan Thomas, ,,Merced,CA,95340,0,Merced,,
CA-W-1082,"Guenoc Winery, Inc.",Guenoc & Langtry Estate Vineyards And Winery,21000 Butts Canyon Rd,Middletown,CA,95461,0,Lake,,
CA-W-15742,Michael And Adawn Wood,Shed Horn Cellars,11520 Socrates Mine Rd,Middletown,CA,95461,0,Lake,,
CA-W-3214,"Mount St. Helena Winery, Llc",Mount St. Helena Winery,20963 Highway 175,Middletown,CA,95461,9515,Lake,,
CA-W-16227,Josef Rusnak,Beaver Creek Vineyards,22000 Highway 29,Middletown,CA,95461,9754,Lake,,
CA-W-20065,Shed Horn Cellars Llc,Shed Horn Cellars,11520 Socrates Mine Rd,Middletown,CA,95461,30,Lake,,
CA-W-15258,"Howell Corp., Inc.",Big Dog Vineyards,4545 Felter Rd,Milpitas,CA,95035,7304,Santa Clara,,
CA-W-682,"Galleano Winery, Inc.", ,4231 Wineville Ave,Mira Loma,CA,91752,1412,Riverside,,
CA-W-16320,Levecke Corporation, ,10810 Inland Ave,Mira Loma,CA,91752,3235,Riverside,,
CA-W-17530,Thomas M. Riffel,Riffelhof Vineyards,44011 Dunlap Rd,Miramonte,CA,93641,9706,Fresno,,
CA-W-16688,Blossom Hill Llc,Blossom Hill,3006 Yosemite Blvd,Modesto,CA,95354,4176,Stanislaus,,
CA-W-566,E. & J. Gallo Winery, ,600 Yosemite Blvd,Modesto,CA,95354,2760,Stanislaus,,
CA-W-3232,"Wend-Tyler Winery, Inc.",Wend-Tyler Winery,8737 Shoemaker Ave,Modesto,CA,95358,8401,Stanislaus,,
CA-W-2972,"Marshall Estates, Llc", ,3142 Dunn Rd,Modesto,CA,95358,8821,Stanislaus,,
CA-W-3194,"Silkwood Wines, Llc.",Silkwood Wines,3006 Yosemite Blvd,Modesto,CA,95354,4176,Stanislaus,,
CA-W-16706,"G3 Enterprises, Inc.",G3 Enterprises,2612 Crows Landing Rd,Modesto,CA,95358,9484,Stanislaus,,
CA-WS-15039,Varni Brothers Corporation, ,400 Hosmer Ave,Modesto,CA,95351,3920,Stanislaus,,
CA-W-3050,Ernest L. Neveu & Mary Ann Neveu,Neveu Vineyards,4839 Ager Rd,Montague,CA,96064,9524,Siskiyou,,
CA-W-3239,G.J. Rogers And Diane G. Rogers,Shasta View Vineyards,5100 Ager Rd,Montague,CA,96064,9597,Siskiyou,,
CA-W-3366,"Fleischmann's Vinegar Company, Inc.", ,444 Roosevelt Ave,Montebello,CA,90640,0,Los Angeles,,
CA-W-15543,Allan R.Griggs And Willemina C. Griggs,Griggs Winery,21599 Hinds Rd,Montgomery Creek,CA,96065,0,Shasta,,
CA-W-15633,George Collins Gilpatrick,Rancho Ventavo Cellars,3046 Ventavo Dr,Moorpark,CA,93021,9774,Ventura,,
CA-W-16727,"Captain Vineyards, Llc",Captain Vineyards,1969 Joseph Dr,Moraga,CA,94556,2712,Contra Costa,,
CA-W-17357,Anthony John Inzerillo,Vincenza Ranch & Vineyard,500 Rheem Blvd,Moraga,CA,94556,2323,Contra Costa,,
CA-W-15407,Parkmon Vineyards Llc,Parkmon Vineyards,55 Laird Dr,Moraga,CA,94556,1406,Contra Costa,,
CA-W-20419,Anthony Devenuta, ,35 Hanson Ct,Moraga,CA,94556,1580,Contra Costa,,
CA-W-15635,Michael Sampognaro & Maryclaire Sampognaro,Pedrizzetti Winery,1645 San Pedro Ave,Morgan Hill,CA,95037,9667,Santa Clara,,
CA-W-17233,Eagle Rock Investments Inc.,Eagle Rock Vineyards,1645 San Pedro Ave,Morgan Hill,CA,95037,9667,Santa Clara,,
CA-W-17038,Castillo's Hillside Shire Winery Inc.,Castillo's Hillside Shire Winery,2215 Liberata Dr,Morgan Hill,CA,95037,9347,Santa Clara,,
CA-W-551,"Emilio Guglielmo Winery, Inc.",Emilio Guglielmo Winery,1480 E Main Ave,Morgan Hill,CA,95037,3201,Santa Clara,,
CA-W-15454,Billy Ray Holt And Carolyn Holt, ,12775 Uvas Rd,Morgan Hill,CA,95037,9133,Santa Clara,,
CA-W-1902,"Mountain View Vintners, Inc.",Mountain View Vintners,1480 E Main Ave,Morgan Hill,CA,95037,0,Santa Clara,,
CA-W-15421,Todd A. & Alexia K. Johnson,Monte Verde Vineyards,13775 Sycamore Dr,Morgan Hill,CA,95037,9407,Santa Clara,,
CA-W-16307,"Anders-Lane Artisan Wines, L.P.",Anders-Lane Artisan Wines,1480 E Main Ave,Morgan Hill,CA,95037,3201,Santa Clara,,
CA-W-16325,"J. Dowd Cellars, Llc", ,14645 Gallant Fox Way,Morgan Hill,CA,95037,5908,Santa Clara,,
CA-W-16648,Paradise Valley Vineyards Llc,Paradise Valley Vineyards,2129 Louis Holstrom Dr,Morgan Hill,CA,95037,9662,Santa Clara,,
CA-W-15234,Jerald G. Ross & Judith D. Ross,Ross Vineyards,17520 Oak Glen Ave,Morgan Hill,CA,95037,9427,Santa Clara,,
CA-W-20348,"Emmalily, Inc.", ,2105 Dahlberg Dr,Morgan Hill,CA,95037,9430,Santa Clara,,
CA-W-20389,"Milagro Vineyards, Llc",Milagro Vineyards,13435 Chaparral Rd,Morgan Hill,CA,95037,9181,Santa Clara County,,
CA-W-17229,Jonathan L Verbitsky & Hong Jie Ruan,Golden Leaves Vineyard & Winery,3625 Omo Ranch Rd,Mount Aukum,CA,95656,0,El Dorado,,
CA-W-15989,"C.G. Di Arie Vineyard & Winery, Llc",C.G. Di Arie Vineyard & Winery,5200 Di Arie Rd,Mount Aukum,CA,95656,589,El Dorado,,
CA-W-16900,Michael J. & Joann Killian,M & J Cellars,8854 E Murray Creek Rd,Mountain Ranch,CA,95246,9737,Calaveras,,
CA-W-16366,"Beaux Chevaux, Llc",Beaux Chevaux,8129 Ponderosa Way,Mountain Ranch,CA,95246,0,Calaveras,,
CA-W-16104,"Bodega Del Sur Winery, Inc.",Bodega Del Sur,7501 Sheep Ranch Rd,Mountain Ranch,CA,95246,9731,Calaveras,,
CA-W-3089,James Arthur Brown,Sierra Oaks Estates,3900 Tawanka Rd,Mt Aukum,CA,95656,0,El Dorado,,
CA-W-15106,"Indian Rock Vineyards, Llc", ,1154 Pennsylvania Gulch Rd,Murphys,CA,95247,9589,Calaveras,,
CA-W-16013,"Tanglewood Enterprises, Inc.",Milliaire Cellars,3468 Murphys Grade Rd,Murphys,CA,95247,0,Calaveras,,
CA-W-15541,"Golden Eagle Estates, Llc", ,2690 San Domingo Rd,Murphys,CA,95247,9646,Calaveras,,
CA-W-15228,"Brice Station Vintners, Llc", ,3353 E Highway 4,Murphys,CA,95247,9612,Calaveras,,
CA-W-15430,"Newsome-Harlow Winery, Llc",Newsome-Harlow Winery,821 Murphys Creek Rd. Building E,Murphys,CA,95247,0,Calaveras,,
CA-W-1715,"Kautz Vineyards, Inc.",Ironstone Vineyards,1894 Six Mile Rd,Murphys,CA,95247,0,Calaveras,,
CA-W-3450,Hatcher Winery Llc,Hatcher Winery,4667 French Gulch Rd,Murphys,CA,95247,9640,Calaveras,,
CA-W-16201,"Tanglewood Enterprises, Inc.",Black Sheep Vintners,3468 Murphys Rd,Murphys,CA,95247,0,Calaveras,,
CA-W-16297,"Val Du Vino Winery, Inc",Val Du Vino Winery,634 French Gulch Rd,Murphys,CA,95247,9592,Calaveras,,
CA-W-2471,Plateau Vineyards, ,20170 Sierra Soto Rd,Murrieta,CA,92562,7157,Riverside,,
CA-W-3096,Todd A. Boorman,Boorman Vineyards,21630 Avenida De Arboles,Murrieta,CA,92562,8881,Riverside,,
CA-W-3250,Alan James Estrada And Sandra Lyn Estrada,Elk Prairie Vineyard,11544 Dyerville Loop Rd,Myers Flat,CA,95554,9502,Humboldt,,
CA-W-3412,Riverbend Cellars Llc,Riverbend Cellars,12990 Avenue Of The Giants,Myers Flat,CA,95554,0,Humboldt,,
CA-W-2160,Linda Marie Reisacher & Gerhard Michael Reisacher (GENERAL Partnership),Delectus Winery,908 Enterprise Way,Napa,CA,94558,6209,Napa,,
CA-W-16763,"Elde Vin, Llc",Dacalier Wine Co.,918 Enterprise Way,Napa,CA,94558,6230,Napa,,
CA-W-15875,Sunfish Properties Llc,Punk Dog Wines,918 Enterprise Way,Napa,CA,94558,6230,Napa,,
CA-W-15629,"Vare Vineyards, Llc",Vare Vineyards,68 Coombs St,Napa,CA,94559,29,Napa,,
CA-W-16065,"Da Ve Winery, Inc.",Fior Di Sole,2515 Napa Valley Corporate Dr,Napa,CA,94558,7541,Napa,,
CA-W-17285,"G Wine Cellars, Llc",G Wine Cellars,1200 Orchard Ave,Napa,CA,94558,9401,Napa,,
CA-W-17430,Tom & Diana Foster,Thomas Michael,3311 David Dr,Napa,CA,94558,5331,Napa,,
CA-W-16196,"Ti Beverage Group, Ltd",Transylvania Imports,110 Camina Oruga,Napa,CA,94558,0,Napa,,
CA-W-3544,Saintsbury Llc,Saintsbury,1500 Los Carneros Ave,Napa,CA,94559,9742,Napa,,
CA-W-16502,Napa Valley College Viticulture And Winery Technology Foundation, ,2277 Napa Vallejo Hwy,Napa,CA,94558,6236,Napa,,
CA-W-3423,"Buoncristiani Wine Co., Llc",Buoncristiani Wine Co.,3346 Kensington Cir,Napa,CA,94558,4215,Napa,,
CA-W-15891,"Abernathy-Hoffman, Llc", ,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-17567,"Euclid Wines, Llc",Euclid Wines,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-17410,"Hope Wine, Llc",One Hope Wines,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-16460,Hagen Heights Vineyards Llc,Hagen Heights Vineyards,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-16154,Renteria Wines Llc,Renteria,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-16006,"Trinitas Cellars, Llc",Trinitas Cellars,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-15893,"The Winery Of Napa Valley, Llc",Folio Winemakers Studio,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-15904,"Animo, L.P., Dina And Michael Mondavi Jr., L.P.'S, R. Michael Mondavi & Isabel A. Mondavi, Gp's",I'm Wines,1285 Dealy Ln,Napa,CA,94559,9706,Napa,,
CA-W-15138,"Falcor Wine Cellars, Llc", ,2511 Napa Valley Corporate Dr,Napa,CA,94559,1111,Napa,,
CA-W-16544,Duckhorn Wine Company,Paraduxx,7257 Silverado Trail,Napa,CA,94558,9430,Napa,,
CA-W-20134,Myuge Inc., ,626 California Blvd,Napa,CA,94558,3130,Napa,,
CA-W-17122,"John Anthony Vineyards, Llc", ,25 Enterprise Ct,Napa,CA,94558,7584,Napa,,
CA-W-1786,"Codorniu Napa, Inc",Artesa Winery,1345 Henry Rd,Napa,CA,94559,9705,Napa,,
CA-W-17331,"Sutter Home Winery, Inc.", ,2055 Hoffman Ln,Napa,CA,94558,9301,Napa,,
CA-W-15954,Sin E. Wine Company,Havens Wine Cellars,2055 Hoffman Ln,Napa,CA,94558,9301,Napa,,
CA-W-15295,"13 Appellations, Llc", ,3266 Silverado Trl,Napa,CA,94558,1424,Napa,,
CA-W-3001,"Reynolds Creative Products, Inc.", ,3266 Silverado Trl,Napa,CA,94558,1424,Napa,,
CA-W-2997,Ronald G. And Susan E. Adams,Adams Ridge,3181 Kingston Ave,Napa,CA,94558,4454,Napa,,
CA-W-3416,"H De V, Llc",H De V,588 Trancas St,Napa,CA,94558,3013,Napa,,
CA-W-16853,"Madison Vineyard Holdings, Llc",Reata,1 Kirkland Ranch Rd,Napa,CA,94558,0,Napa,,
CA-W-16270,"Pernod Ricard Usa, Llc",Mumm Napa Estates,8445 Silverado Trl,Napa,CA,94558,9435,Napa,,
CA-W-15937,Vl Ventures Llc,Bialla Vineyards,4088 Atlas Peak Rd,Napa,CA,94558,0,Napa,,
CA-W-16904,"Patriot Winery And Vienyards, Llc", ,5055 Solano Ave,Napa,CA,94558,6379,Napa,,
CA-W-15933,"Husic Vineyards, Llc",Husic Vineyards,45 Enterprises Ct.,Napa,CA,94558,0,Napa,,
CA-W-17510,"Shiisa Cellars, Llc",Shiisa Cellars,3055 Old Sonoma Rd,Napa,CA,94558,5401,Napa,,
CA-W-1607,"Domaine Carneros, Ltd.",Domaine Carneros,1240 Duhig Rd,Napa,CA,94559,9713,Napa,,
CA-W-2333,Lc Wine,Lewis Cellars,4101 Big Ranch Rd,Napa,CA,94558,1406,Napa,,
CA-W-15350,"Naughty, Llc",Naughty,1106 Clark St,Napa,CA,94559,1548,Napa,,
CA-W-15971,"Tortuga Vineyards, Llc",Tortuga Vineyards,15 Hahnermann Ln,Napa,CA,94558,0,Napa,,
CA-W-16382,"Bryson Estate Vineyard, Llc",Bryson Estate Vineyard,3311 David Dr,Napa,CA,94558,5331,Napa,,
CA-W-16171,"Stag's Leap Wine Cellars, Llc",Stag's Leap Wine Cellars,5766 Silverado Trl,Napa,CA,94558,1111,Napa,,
CA-W-16257,Patricia Howe,Patricia Howe Wines,1720 Spencer St,Napa,CA,94559,1612,Napa,,
CA-W-16875,Kenzo Estate Inc,Kenzo Estate,3200 Monticello Rd,Napa,CA,94558,0,Napa,,
CA-W-17463,"Patel Winery, Llc",Patel Winery,1285 Dealy Ln,Napa,CA,94559,0,Napa,,
CA-W-16972,"Amicus Cellars, Llc",X Winery,1075 Golden Gate Dr,Napa,CA,94558,0,Napa,,
CA-W-17565,"Partridge Cellars, Llc",Partridge Cellars,1721 Partrick Rd,Napa,CA,94558,6182,Napa,,
CA-W-16827,Carriker Wine Co. Llc,Kobalt Wines,902 Enterprises Way,Napa,CA,94558,0,Napa,,
CA-W-2716,"Bighorn Cellars, Llc", ,459 Walnut St,Napa,CA,94559,3101,Napa,,
CA-WS-15043,"Laird Family Estate, Llc",Laird Wine Services,305 Technology Way,Napa,CA,94558,7525,Napa,,
CA-W-16622,"Chaim, Llc",Covenant Wines,2511 Napa Valley Corporate Dr,Napa,CA,94558,7474,Napa,,
CA-W-17525,Left Coast Wine Company,Prime Cellars,1751 Partick Rd,Napa,CA,94558,0,Napa,,
CA-W-15445,"Blom Enterprises, Llc",Napa Barrel Care,1075 Golden Gate Dr,Napa,CA,94558,6187,Napa,,
CA-W-3331,"L & J Wines, Llc",L & J Wines,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-15195,"Napa Custom Packaging Solutions, Llc",Napa Bottling Group,450 Technology Way,Napa,CA,94558,0,Napa,,
CA-W-15949,Richard Alan Reichow And Tracey Linn Reichow,Black Cat Vineyard,2222 North Third Ave,Napa,CA,94558,1111,Napa,,
CA-W-16592,Aaron Pott And Claire Pott,Pott Wine,6126 Silverado Trl,Napa,CA,94558,0,Napa,,
CA-W-16354,Andreas Van Der Heyden,Van Der Heyden Vineyards,4057 Silverado Trl,Napa,CA,94558,1113,Napa,,
CA-W-15289,"Romeo Vineyards & Cellars, Llc",Romeo Vineyards & Cellars,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-15803,"Emilian, Lp, Page Wine Cellars Llc Gp",Page Wine Cellars,520 California Blvd,Napa,CA,94559,3158,Napa,,
CA-W-15494,John R Brandes,Brandes Cellars,21 Camilla Dr,Napa,CA,94558,4108,Napa,,
CA-W-16219,"Schrader Vineyards, Llc",Schrader Vineyards,1271 Monticello Rd,Napa,CA,94558,2019,Napa,,
CA-W-3146,Del Dotto Vineyards, ,1055 Atlas Peak Rd,Napa,CA,94558,1501,Napa,,
CA-W-2852,"Sodaro Wines, Llc",Sodaro Wines,24 Blue Oak Ln,Napa,CA,94558,0,Napa,,
CA-W-15768,Michael C. Yates,Yates Family Vineyard,3104 Redwood Rd,Napa,CA,94558,9706,Napa,,
CA-W-17366,Mike And Molly Hendry,Mike And Molly Hendry Wine Company,3104 Redwood Rd,Napa,CA,94558,9706,Napa,,
CA-W-2869,George O. Hendry,Hendry Winery,3104 Redwood Rd,Napa,CA,94558,9706,Napa,,
CA-W-2814,"Archangel Investments, Llc",Baldacci Winery,6236 Silverado Trl,Napa,CA,94558,9414,Napa,,
CA-W-1044,Shafer Vineyards, ,6154 Silverado Trl,Napa,CA,94558,9748,Napa,,
CA-W-16293,Alberto Ayala Rodriguez & Maria Cristina Rodriguez,A & D Wines,39 Edgefield Ct,Napa,CA,94558,7211,Napa,,
CA-W-16835,Four Olney Llc, ,2253 Dry Creek Rd,Napa,CA,94558,9723,Napa,,
CA-W-17441,Bolenology Llc,Bolen Family Estates,2253 Dry Creek Rd,Napa,CA,94558,9723,Napa,,
CA-W-16629,Gary Brian Brookman,Brookman Wine Co.,7850 Silverado Trl,Napa,CA,94558,0,Napa,,
CA-W-17232,"Guardian Winery, Llc", ,2511 Napa Valley Corporate Dr,Napa,CA,94558,7574,Napa,,
CA-W-16128,"Napa Smith Brewery & Winery, Llc",Napa Smith Brewery & Winery,1 Executive Way,Napa,CA,94558,6271,Napa,,
CA-W-674,"Franciscan Vineyards, Inc.",Mt. Veeder Winery,1999 Mount Veeder Rd,Napa,CA,94558,9773,Napa,,
CA-W-2562,"Lynnton Enterprises, Lp, Wing Canyon Vyds., Llc, Gp, Palmer William Jenkins, Lp, Martha Ethridge, Lp",Wing Canyon Vineyard,3100 Mount Veeder Rd,Napa,CA,94558,9715,Napa,,
CA-W-3294,Kongsgaard Wine Llc, ,4375 Atlas Peak Rd,Napa,CA,94558,9398,Napa,,
CA-W-16857,Boyanci Llc, ,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-17544,"Cairdean Vineyards, Llc",Cairdean Vineyards,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-17085,"Fore Family Vineyards, Llc",Fore Family Vineyards,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-16834,"Kristine Ashe Vineyards, Llc",Ashe Family Vineyards,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-16824,"Rocca Family Vineyards, Inc.",Rocca Famiily Vineyards,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
CA-W-17094,Dino Dina,Cimarossa Vineyards,5055 Solano Ave,Napa,CA,94558,1326,Napa,,
